802,-974,-1941,-2936,-3570,-3809,-3595,-3199,-2749,-2172,-1462,-550,444,1420,2067,2348,2616,2741,2954,2103,-681,-3496,-5894,-5503,-5074,-5500,-6411,-6746,-4266,-2075,-119,505,1956,4050,5580,6237,5761,5575,4808,3267,1565,67,-626,-2034,-3617,-4703,-4628,-3657,-3440,-2938,-2146,-496,996,1729,2518,3261,4470,5058,5235,5437,5390,5022,3526,2032,750,-175,-1009,-2473,-3506,-4171,-3876,-3210,-2916,-2593,-2403,-1366,-129,1095,1806,1894,2375,2952,3490,3383,918,-2054,-4410,-5222,-4387,-5591,-6565,-7449,-5357,-2855,-1331,-219,1031,4155,5871,6537,5922,48947.95,35655.41,28165.09,22792.32,18711.83,15583.06,13142.86,11200.15,9621.26,8313.67,7213.01,6281.25,-18019.93,-25307.15,-27769.26,-28381.79,-28319.15,-28084.24,-27880.67,-27788.88,-27717.06,-27547.2,-27585.34,-27715.81,-27887.8,-28075.1,-28262.05,-28438.88,-28599.69,-28741.3,-30016.84,-30145.33,-29975.77,-29791.34,-29631.78,-29500.22,-29390.78,-29296.81,-29213.12,-29137.9,-29108.71,-30699.93,-30396.17,-29828.64,-29547.05,-29428.88,-29375.93,-29352.52,-29344.22,-29344.25,-29349.05,-29552.38,-29494.43,-29427.46,-29341.55,-29250.31,-29161.88,-29080.43,-29007.02,-28941.45,-28883.13,-28831.29,-28786.4,-28765.62,-28931.62,-29874.88,-30400.93,-30710.51,-30993.14,-31222.8,-31398.05,-31528.67,-31624.88,-31695.06,-31745.52,-31782.28,-32607.13,-31586.11,-30728.59,-30061.65,-29549.71,-29160.43,-28865.91,-28643.72,-28618.46,-28254.45,-28080.01,-28000.05,-27953.81,-27922.38,-27899.59,-27883.02,-27871.48,-27864.18,-27862.46,-28675.87,-28604.76,-28494.95,-28397.02
602,-1727,-3350,-3656,-4433,-4756,-4560,-3853,-3508,-2649,-860,310,1719,3272,4201,4954,5587,5856,5250,4450,3303,2107,789,-786,-2213,-3399,-4180,-4905,-4945,-5041,-4486,-3212,-1541,26,1308,3419,5200,6147,6373,6595,6213,5328,4344,2398,862,-488,-2024,-3904,-4846,-5453,-5920,-5731,-5252,-4303,-2811,-864,170,1343,3468,4152,4448,4107,2233,1367,717,-1365,-3835,-4457,-4561,-5770,-5674,-4635,-4294,-3449,-1371,544,1566,3206,4954,5696,6154,6491,6308,4787,3559,2683,705,-1336,-2678,-3509,-4774,-5727,-5435,-5496,-4859,-2819,-1001,130,2297,4923,6523,44518.34,34192.55,27198.7,21954.73,18048.47,15099.59,12823.51,11022.96,9564.72,8359.08,7344.56,-15409.12,-21740.86,-23863.39,-24369.99,-24296.75,-24085.73,-23914.57,-23838.27,-23857.79,-23954.85,-24117.14,-24452.12,-24523.37,-24409.06,-24435.03,-24526.87,-24636.48,-24745.32,-24845.38,-24933.01,-25006.76,-25067.01,-29160.77,-30043.7,-30689.33,-31194.42,-31592.8,-31905.0,-32148.11,-32336.76,-32483.06,-32596.77,-32692.22,-32875.12,-31663.01,-30259.38,-29234.94,-28496.53,-27939.0,-27507.75,-27168.29,-26896.52,-26675.18,-26491.73,-26360.76,-26693.06,-26744.09,-26692.82,-26609.51,-26518.3,-26428.38,-26354.14,-26332.88,-26449.39,-25822.71,-25268.77,-24981.82,-24811.97,-24702.51,-24628.71,-24577.58,-24541.44,-24515.29,-24497.4,-24738.9,-24872.9,-24930.42,-24953.8,-24960.44,-24957.99,-24950.44,-24940.18,-24928.76,-24917.98,-24912.02,-25085.81,-24819.87,-24554.36,-24430.0,-24368.43,-24336.35,-24320.26,-24313.61,-24312.7,-24315.21,-24331.32,-25109.18,-25511.05
51,458,325,334,39,-326,-428,-625,-1186,-1461,-1517,-1866,-2097,-2139,-2040,-1906,-1429,-934,-431,224,1033,1779,2436,3002,3419,3763,3887,3880,3473,2980,2404,1710,896,191,-456,-1022,-1268,-1481,-1733,-1821,-1584,-1568,-1435,-1042,-812,-552,-116,285,224,453,509,269,105,-92,-337,-758,-666,-921,-966,-1013,-992,-928,-876,-654,-759,-470,-398,-159,-125,31,183,325,487,464,605,678,758,761,597,504,338,120,-311,-597,-900,-1164,-1364,-1669,-1867,-1975,-1838,-1659,-1373,-971,-368,356,1003,1674,2278,2765,3146,22679.81,10617.4,5598.64,2778.08,-674.01,-7349.65,-9694.81,-10417.55,-10481.78,-10472.7,-10538.77,-10667.47,-10832.72,-11013.21,-11195.9,-11373.3,-11541.58,-11704.94,-11958.99,-11854.65,-11653.33,-11497.92,-11386.65,-11311.17,-11262.23,-11232.0,-11214.69,-11206.18,-11203.84,-11206.32,-11214.26,-11234.9,-11305.44,-11554.14,-11566.97,-11403.86,-11246.47,-11149.89,-11105.94,-11094.42,-11099.68,-11113.2,-11130.92,-11154.19,-11191.56,-11285.28,-11777.33,-11881.52,-11947.15,-11970.69,-12012.02,-12124.29,-12505.99,-12778.99,-13022.79,-13112.21,-13183.12,-13210.27,-13236.66,-13270.67,-13312.87,-13360.56,-13411.03,-13476.67,-13541.05,-13646.9,-13800.45,-14111.31,-14455.52,-16103.35,-16402.82,-16392.69,-16336.48,-16316.59,-16306.65,-16300.6,-16293.14,-16286.29,-16291.61,-16307.83,-16341.05,-16521.75,-15516.04,-14585.53,-13745.27,-13078.49,-12613.7,-12310.34,-12119.15,-11997.44,-11918.58,-11867.07,-11833.95,-11818.23,-11954.39,-11886.1,-11754.53,-11636.86,-11537.07
1177,6966,3890,191,-4454,-8555,-11097,-10702,-7561,-2727,3289,8748,11981,13460,13416,12258,10048,8014,6142,3720,1142,-740,-2697,-4636,-5879,-6381,-5993,-5347,-3393,-2029,-882,-195,79,209,123,825,285,-390,-1672,-2718,-3862,-4446,-3886,-3385,-2003,-1116,-122,4,123,999,1997,3967,5899,7663,8093,6650,4151,-85,-5243,-10323,-14376,-16231,-15729,-12690,-8213,-3344,1539,4934,7575,8746,9716,9529,8833,7098,4473,460,-3678,-7546,-10127,-10908,-8923,-4948,237,5861,10636,13899,15212,14786,13010,9984,6940,3723,782,-1972,-4164,-5886,-7000,-7848,-7310,-6179,-3986,109702.8,49541.4,23904.67,9076.83,-20165.29,-32287.27,-38158.29,-41470.98,-43706.62,-45481.18,-47045.62,-48480.44,-49812.55,-51046.19,-52180.61,-53215.94,-54154.81,-55002.05,-55763.89,-56449.5,-57290.96,-57964.92,-58420.78,-58870.44,-59286.92,-59662.5,-59998.86,-60299.83,-60569.38,-60811.37,-61084.74,-63321.16,-67335.32,-70136.15,-73207.33,-75062.2,-76809.83,-74441.52,-70707.96,-68275.94,-66987.16,-66250.65,-65806.89,-65534.5,-65367.5,-65280.25,-67490.6,-75647.69,-79523.91,-80500.92,-81186.44,-81587.15,-81757.63,-81759.09,-81645.14,-81457.56,-81227.52,-83718.83,-81253.49,-79583.12,-78263.32,-77195.36,-76344.62,-75678.91,-75163.48,-74765.43,-72200.95,-69878.52,-67984.16,-66510.78,-65390.12,-64545.91,-63911.64,-63434.68,-63075.68,-63553.84,-62807.11,-62437.6,-62225.27,-62090.45,-62002.21,-61945.63,-63054.15,-63527.5,-63759.16,-63882.39,-63949.12,-63983.77,-63999.74,-64005.1,-64004.82,-64003.9,-64392.39,-63191.67,-62493.49,-62175.99,-62022.11,-61950.67,-61925.89
1573,7889,4102,2783,-1005,-8100,-9394,-7353,-8365,-6898,-3084,-2291,542,6073,5947,1878,1552,1096,-1395,-2676,-4260,-4085,-1651,1408,3704,4805,4884,4648,6218,6024,4180,8082,-682,-14548,-6528,-14031,-13157,-18510,-9295,-10714,4197,10726,7950,14701,14762,13820,5235,-589,-13087,-14921,-10317,-14518,-11516,-7880,2340,9247,16713,13201,12766,14802,13106,6259,-2985,-7207,-8076,-8219,-7286,-7257,-3013,2917,6448,6049,7216,5258,5079,3550,380,-5465,-6596,-6867,-5458,-4997,-3808,-3612,1533,6403,4849,2172,2741,3529,158,-2332,-4616,-4081,-2618,1029,3262,862,2343,4070,3290,122460.76,54824.03,26039.46,9849.09,-29360.01,-40091.68,-45261.91,-48224.67,-50296.08,-52015.8,-53587.75,-55073.27,-57200.56,-58831.3,-60200.34,-61455.46,-62647.65,-63896.65,-64046.05,-64151.82,-64503.89,-64935.36,-65377.91,-65960.84,-66429.93,-66833.85,-67191.59,-67511.81,-67799.22,-68058.09,-68292.81,-68504.7,-68825.36,-69014.2,-69223.76,-69420.93,-69598.81,-69757.6,-69899.36,-70026.17,-69949.15,-69910.14,-69897.85,-69904.13,-69922.97,-69949.94,-69982.0,-70334.18,-70603.94,-70812.87,-70975.73,-71103.81,-71205.61,-71287.59,-71067.12,-70899.97,-70778.27,-70692.09,-70632.45,-70592.29,-70566.16,-70550.1,-70512.12,-70495.69,-70489.7,-70489.28,-70492.26,-70497.32,-70503.72,-70521.44,-70533.45,-70543.39,-70552.31,-70560.72,-70568.85,-70579.75,-71542.11,-70972.87,-70759.23,-70666.78,-70621.32,-70597.7,-70586.08,-70581.56,-70709.75,-70765.07,-70793.45,-70849.59,-70889.98,-70912.52,-72667.66,-71671.75,-71149.43,-70903.53,-70771.15,-71009.02,-71098.25,-71542.45,-71753.49
988,9325,8647,6063,2853,183,-1359,-4147,-7584,-9609,-9440,-7528,-6649,-5675,-3248,362,3254,3962,5319,6887,8098,7166,5521,5025,4114,1820,-1120,-1826,-1552,-2999,-4496,-4467,-2018,-2619,-8208,-8733,-5319,-4252,-7814,-8827,-2964,930,289,-360,3412,7471,7329,6586,6365,7228,6283,4224,1939,-660,-1987,-3345,-4970,-6289,-6224,-4582,-3759,-2977,-1462,1527,3783,4304,5119,6916,7721,6275,4808,4453,3874,1397,-1943,-3979,-4932,-5697,-7012,-7380,-5479,-2904,-1540,-801,1160,4118,5116,4203,3706,5543,6067,3182,10,213,1470,-622,-3849,-3827,-656,434,-2237,63580.86,27749.27,12461.78,3854.0,-1969.58,-6479.1,-23534.48,-28274.58,-30181.18,-30968.75,-31327.06,-31552.33,-31763.79,-31999.91,-32264.88,-33080.83,-33612.55,-34023.14,-34369.44,-34673.96,-34947.21,-35195.09,-35421.46,-35629.16,-35820.67,-36034.43,-35884.61,-35706.19,-35673.43,-35714.46,-35794.94,-35892.04,-35995.3,-36099.21,-36200.71,-36298.12,-36390.54,-36477.62,-36559.27,-36635.65,-36706.95,-36963.92,-37685.5,-38371.77,-38327.36,-38285.34,-38250.18,-38222.77,-38202.52,-38188.24,-38178.63,-38173.02,-38200.07,-38094.53,-37756.83,-37594.1,-37540.62,-37531.64,-37542.93,-37564.06,-37589.86,-37617.37,-37646.21,-37625.62,-37594.46,-37568.4,-37550.03,-37538.52,-37532.52,-37530.55,-37531.79,-37535.43,-37541.33,-37634.73,-37539.63,-37484.19,-37464.05,-37458.28,-37459.38,-37464.13,-37470.98,-37478.97,-37488.35,-37551.2,-37679.32,-37732.97,-37758.87,-37773.3,-37782.71,-37787.93,-37790.82,-37795.78,-42062.95,-43150.55,-43920.05,-44425.5,-43220.88,-42242.48,-41541.59
2257,-3365,-3053,-2574,-1829,-1002,-194,579,1279,1806,2287,2702,2785,2715,2644,2269,1715,1192,721,324,23,-308,-496,-494,-424,-304,-229,-184,-76,67,18,-60,-70,-230,-467,-777,-1156,-1372,-1433,-1329,-909,-194,591,1520,2212,2466,2480,2201,1728,1325,912,571,430,409,356,181,-110,-396,-597,-618,-529,-376,-138,257,451,350,-52,-738,-1431,-2230,-3303,-4266,-4749,-4999,-4789,-3858,-2644,-1241,195,1579,2726,3235,3241,3002,2771,2343,1830,1437,1062,873,970,928,821,803,819,901,953,669,371,24,-339,32615.92,25983.16,21277.51,17867.75,15341.5,13408.63,11881.08,-3395.11,-8590.26,-10736.79,-11717.97,-12260.19,-12663.4,-13043.08,-13433.32,-13838.19,-14257.83,-14702.92,-15205.22,-15812.62,-18833.66,-20305.37,-21438.67,-22361.59,-23194.82,-24064.1,-24998.65,-25950.15,-26381.21,-25482.8,-26831.2,-27759.93,-28044.79,-28541.76,-28873.12,-29013.21,-29035.3,-29028.71,-29023.13,-29018.36,-29013.58,-29140.97,-26835.74,-24845.91,-23301.72,-22123.04,-21227.57,-20546.22,-20032.13,-19657.53,-19420.91,-19332.69,-19356.95,-19439.17,-19561.01,-19799.08,-20214.64,-20416.86,-20475.36,-20489.55,-20541.11,-20704.68,-21135.47,-20860.44,-20267.48,-19872.16,-19532.44,-19526.24,-19506.17,-19529.48,-19613.17,-19700.42,-19771.81,-19826.71,-19868.39,-19900.2,-19924.73,-19945.07,-20000.45,-19426.57,-18915.23,-18501.16,-18180.94,-17939.54,-17760.73,-17632.83,-17551.99,-17519.35,-17546.3,-17627.55,-17721.11,-17827.21,-17952.81,-18087.01,-18219.82,-18339.04,-18444.08,-18574.15,-18762.95
1385,331,372,402,411,459,537,525,468,448,470,415,376,389,437,374,378,405,345,216,161,27,-339,-471,-460,-524,-497,-253,-128,-150,-85,-294,-703,-940,-812,-940,-959,-1248,-2142,-3121,-3352,-3296,-2675,-755,1389,2951,4101,5057,4666,3611,2406,1086,-657,-1818,-2327,-2427,-1956,-893,200,776,1131,848,282,-446,-813,-889,-488,218,1122,1908,2421,2532,2249,1671,807,199,-336,-369,-211,22,-15,-311,-820,-1392,-1718,-1610,-1132,-845,-133,312,796,1208,985,615,348,1275,963,-6544,-11088,-10891,-9654,55725.22,22331.43,9411.01,2347.82,-2548.58,-6238.44,-8918.0,-10696.53,-11736.19,-12218.2,-12303.25,-12120.2,-11762.01,-11291.15,-10751.2,-10177.71,-9591.77,-9007.56,-8440.06,-7960.85,-7698.83,-13828.68,-29008.03,-34749.55,-37121.23,-38166.55,-38787.04,-39753.45,-41256.89,-42823.88,-43647.77,-45057.65,-46192.66,-47068.31,-47778.51,-48365.01,-48863.88,-49292.41,-49665.21,-49993.43,-50283.02,-50538.69,-50764.42,-50978.12,-46255.32,-42815.35,-40302.61,-38485.87,-37181.54,-36247.65,-35588.3,-35245.13,-34964.8,-34647.02,-34430.61,-34289.82,-34194.9,-34158.23,-34729.81,-35123.46,-35391.29,-35679.08,-36239.76,-36256.09,-35917.82,-35587.32,-35633.34,-35946.39,-35949.32,-35901.7,-35845.91,-35800.32,-35774.08,-35787.83,-35963.19,-36576.16,-36840.23,-37204.55,-38175.28,-44001.7,-50506.55,-51944.21,-53108.06,-53806.79,-54284.98,-54614.0,-54808.51,-54904.62,-55435.6,-51666.63,-47536.45,-44393.28,-42164.83,-40740.38,-39986.57,-39361.69,-38938.11,-36691.98,-35640.29
1039,-430,-1870,-3391,-4699,-5689,-6063,-5619,-4031,-1691,1193,4000,6275,7490,7258,6005,3901,1651,-400,-1834,-2601,-2893,-2673,-2258,-1484,-450,896,2488,3950,5053,5382,4951,3782,2246,619,-745,-1714,-2392,-2652,-2773,-2672,-2487,-2122,-1532,-889,-266,115,445,465,424,371,329,339,215,116,-209,-624,-1121,-1549,-1813,-1827,-1402,-729,176,1104,1891,2277,2094,1428,408,-792,-2037,-3033,-3766,-4160,-4293,-4146,-3719,-2879,-1543,206,2191,4173,5746,6467,6178,4981,3221,1205,-641,-1956,-2602,-2589,-2078,-1271,-337,749,1876,2873,3573,3898,48619.09,34295.02,27433.22,22661.08,18967.64,16101.77,13850.35,12050.76,10585.33,9370.5,-12881.7,-20255.53,-22840.57,-23619.87,-23757.06,-23736.85,-23748.42,-23884.52,-24407.6,-24837.46,-25262.21,-25673.62,-26056.81,-26405.0,-26716.25,-27230.8,-27215.82,-27187.79,-27169.81,-27163.54,-27164.27,-27167.15,-27169.26,-27180.32,-27414.39,-27387.74,-27194.21,-27067.25,-26998.81,-26954.32,-26919.75,-26889.72,-26861.99,-26835.99,-26833.77,-27451.92,-28482.24,-29033.65,-29493.78,-29937.73,-30379.79,-30815.39,-31216.76,-31659.6,-32452.81,-32167.34,-31438.75,-30429.98,-29617.88,-29167.89,-28959.09,-28873.96,-28893.61,-29010.88,-28660.73,-28332.81,-28060.85,-27854.58,-27738.73,-27932.59,-27449.88,-26701.89,-26282.6,-26062.75,-25938.19,-25866.12,-25826.1,-25806.63,-25800.49,-25803.6,-26327.43,-26557.67,-26671.05,-26732.32,-26766.69,-26785.71,-26795.77,-26802.57,-26884.92,-26736.42,-26370.8,-26181.45,-26102.8,-26073.01,-26069.62,-26520.84,-26533.75,-26496.21,-26446.51
2476,4159,3664,3240,2672,2327,1931,1488,1172,943,700,663,526,406,337,154,-106,-381,-903,-1327,-1570,-1784,-1797,-1629,-1629,-1519,-1376,-1402,-1276,-1049,-989,-726,-320,-85,228,534,623,724,836,690,557,384,70,-171,-336,-591,-728,-934,-1185,-1246,-1294,-1484,-1624,-2373,-3246,-3678,-4099,-4296,-3658,-3284,-2878,-1933,-976,4,1572,2686,3589,4442,4752,4691,4674,4174,3734,3509,3069,2681,2474,1938,1599,1486,1130,992,1041,782,640,539,3,-389,-749,-1363,-1655,-1733,-2003,-1913,-1682,-1656,-1453,-1246,-1231,-992,-725,12315.82,2964.38,27.85,-630.0,-359.11,222.01,854.49,1455.85,2016.67,2550.2,3070.46,3589.32,4109.4,4628.98,5143.66,5539.03,-4994.87,-9824.48,-11785.48,-12636.03,-13230.42,-13782.21,-14305.13,-14784.41,-15215.25,-15599.93,-15942.98,-16248.66,-16521.84,-16769.43,-16995.64,-17223.37,-17653.92,-18148.38,-18234.85,-17812.56,-17486.27,-17277.86,-17154.99,-17123.16,-17171.05,-17296.37,-18180.38,-18762.12,-19242.26,-19492.5,-19611.5,-19662.76,-19702.99,-19774.27,-19869.6,-19974.85,-20081.85,-20185.14,-20282.25,-20371.99,-20454.25,-20529.31,-20597.66,-20659.84,-20716.43,-20767.99,-20821.25,-22446.52,-22260.64,-22207.97,-22210.38,-22214.74,-22201.16,-22167.2,-22117.17,-22057.04,-21992.24,-21926.89,-21864.44,-21807.71,-21758.15,-21721.7,-21703.44,-21701.04,-21727.84,-21781.12,-21842.93,-21931.01,-22045.69,-22180.83,-23817.19,-24930.4,-25360.03,-25284.53,-25127.08,-24992.0,-24867.49,-24742.68,-24614.73,-24485.43,-24358.09,-24236.46,-24121.98
970,-864,-176,-104,-184,65,-170,-168,460,539,132,250,417,529,297,226,-95,-38,-146,-214,-462,-320,-329,-69,-640,-208,128,-324,455,340,151,460,719,103,255,248,-35,-59,-71,-338,-585,-360,-372,-614,-394,-83,-103,67,247,280,166,549,365,55,228,243,-90,-31,-12,-193,-166,54,-191,-280,-78,45,-329,116,164,-323,301,160,-146,147,282,-112,153,259,-95,31,234,-42,-71,54,23,-244,-209,-15,-270,-110,199,-189,-193,470,4,-124,299,6,-8,249,-164,5261.91,4114.1,3350.61,2796.03,2463.26,-984.11,-2270.62,-2869.6,-2979.66,-2980.39,-3037.9,-3102.23,-3170.26,-3242.51,-3327.33,-3421.08,-3518.28,-3576.99,-3734.22,-3900.17,-4015.42,-4111.75,-4190.32,-4142.58,-4190.82,-4273.67,-4369.2,-4364.92,-4147.53,-3985.01,-3909.17,-3847.97,-3797.28,-3846.84,-3889.59,-3928.47,-3905.88,-3855.21,-3846.74,-3923.44,-3975.46,-4025.84,-4067.24,-4088.86,-4112.87,-4071.88,-4084.09,-4264.66,-4293.23,-4227.97,-4188.19,-4135.65,-4100.56,-4240.29,-4329.31,-4400.05,-4262.0,-4162.17,-4249.08,-4117.01,-4118.13,-4334.71,-4279.94,-4225.61,-4113.79,-4226.89,-4199.16,-4202.28,-4175.83,-4063.37,-3933.09,-3868.8,-3843.75,-3834.62,-3801.04,-3796.71,-3797.66,-3769.43,-3766.28,-4161.94,-4211.03,-4139.68,-4073.88,-4193.73,-4624.33,-4691.45,-4787.04,-5100.36,-5148.93,-5218.15,-4906.16,-4692.59,-4582.41,-4273.01,-4241.75,-4391.93,-4413.3,-4520.99,-4994.16
1272,-3316,-3208,-764,409,1937,3215,3850,3679,3261,1098,-1550,-2625,-3133,-2659,-1590,-587,190,1411,2081,2137,2503,1793,437,-1170,-2880,-2578,-1051,252,1350,2303,2795,3227,3009,539,-2031,-3465,-3456,-1586,819,1966,2330,2179,1514,713,-889,-2256,-2161,-760,-8,321,-370,-1376,-191,1270,1706,801,1121,15,-289,-3617,-11768,-11397,-9405,-3917,-816,4243,5724,8033,10171,3693,-788,-6031,-8506,-6340,-1687,1381,2412,4781,4311,5572,5563,3110,-378,-2496,-3016,-3794,-2008,-1126,-67,1841,3687,4437,4299,3250,-353,-2804,-3583,-3417,-2699,-1844,74182.25,57207.74,43786.89,33847.48,-6865.1,-20750.97,-26182.97,-28498.56,-29813.11,-30939.92,-32297.03,-33138.63,-34119.47,-35267.99,-36442.11,-37570.18,-38820.72,-40699.82,-42005.67,-43003.29,-43805.76,-44452.96,-45011.34,-45905.76,-45432.98,-44776.62,-44544.42,-44495.56,-45250.96,-45696.44,-45945.24,-46092.13,-46178.0,-46226.77,-46646.12,-45653.77,-45075.48,-44794.05,-44639.41,-44829.13,-44922.93,-44971.52,-45009.34,-45096.7,-45443.37,-45252.78,-44817.98,-44602.88,-44574.5,-50159.97,-52516.05,-50706.22,-49550.35,-50049.53,-48112.38,-46680.34,-45882.96,-45374.13,-51419.57,-55852.89,-58142.76,-60228.29,-61930.27,-63266.64,-64305.86,-65167.39,-60613.43,-56925.65,-54119.73,-52028.57,-50475.7,-49379.38,-48547.97,-47909.96,-47412.37,-47018.09,-46737.04,-46486.27,-46259.33,-46061.46,-45889.28,-45738.84,-45611.12,-46061.07,-46300.21,-46486.76,-46621.11,-46710.88,-46775.84,-47351.21,-45760.86,-44258.69,-43049.81,-42123.05,-41420.75,-42545.55,-43702.0,-44592.64,-45207.07
2458,1755,1232,1982,1002,569,1058,-374,-3240,-6075,-5736,-10843,-13662,-10944,-12304,-4008,-3458,-3121,-3083,-1822,-2008,-1293,204,448,1839,2940,3092,2550,1869,675,-1241,-44,678,-647,1036,2658,5625,7085,5579,3735,3798,3404,2709,734,-1430,-500,-488,1499,2603,1808,3510,523,-2029,-443,-793,1335,428,-261,-317,374,2253,1870,1371,1287,2503,3771,3936,452,1512,3564,2088,1506,-46,-495,1550,1958,-2301,-5664,-7003,-7867,-10849,-11700,-12841,-11595,-4017,-2004,-2000,-2614,-2112,-1318,1050,1652,984,2146,2646,2873,1626,618,-461,-1037,851,67037.22,27701.04,10883.93,1401.74,-5020.01,-9728.04,-13050.81,-34871.71,-38048.82,-39063.21,-39339.92,-39368.47,-39361.34,-39401.59,-39509.7,-39679.06,-39894.23,-40139.19,-40400.49,-40668.21,-40934.93,-41199.15,-42082.79,-42895.51,-43348.8,-43642.27,-43861.29,-44045.14,-44229.28,-44653.45,-43793.68,-44182.45,-42997.22,-42581.89,-42789.56,-43027.25,-43195.02,-43305.61,-43382.5,-43444.12,-43499.65,-43555.28,-43618.37,-43960.57,-43461.14,-43511.29,-43905.71,-43737.59,-43636.22,-43621.93,-43617.62,-44056.65,-43643.28,-43885.36,-44168.2,-44063.49,-44486.95,-45485.0,-46741.19,-46902.26,-46584.21,-46320.89,-46179.64,-46134.36,-46062.59,-45986.24,-45917.16,-46278.65,-46465.93,-46531.52,-46565.79,-46623.21,-46872.05,-48126.91,-47617.15,-47101.33,-45568.07,-44652.29,-44111.94,-43774.03,-43562.25,-43434.28,-43363.1,-43330.31,-43323.27,-43333.39,-43354.78,-43383.43,-43416.73,-43456.05,-43672.47,-43843.94,-44135.0,-44304.11,-44409.39,-44481.03,-44588.09,-44996.74,-45281.75
1229,-710,-736,-980,-887,-625,-196,205,970,1914,2349,2131,1727,1586,1349,770,218,204,556,844,819,681,547,283,-247,-991,-1399,-1376,-1623,-2671,-4179,-5241,-5571,-5369,-4903,-3894,-2061,362,2726,4438,5647,6413,6620,5851,4256,2475,706,-872,-2360,-3180,-3010,-1952,-609,586,1716,2848,3585,3731,3378,3171,2706,1835,469,-871,-1893,-2764,-3360,-3532,-3285,-2701,-2125,-1417,-738,-32,429,416,-25,-837,-1634,-2067,-1891,-1409,-956,-381,472,1299,1657,1715,1771,1797,1557,1183,1072,1295,1646,1709,1646,1498,1429,1106,393,43679.4,31454.6,23860.67,19098.26,15805.99,13356.19,11492.23,-11548.31,-17934.11,-20189.99,-20867.61,-21022.67,-21102.73,-21264.64,-21551.49,-22019.99,-22810.17,-23738.37,-24538.34,-25197.58,-25761.74,-26266.07,-26729.73,-27206.48,-27390.24,-26733.49,-26001.99,-25601.01,-25420.37,-25367.12,-25382.35,-25425.89,-25479.21,-25533.22,-25583.33,-25627.38,-25664.66,-25524.57,-25192.28,-24906.56,-24679.51,-24503.58,-24367.92,-24262.91,-24181.29,-24124.51,-24254.39,-24061.96,-23718.68,-23548.27,-23464.44,-23420.71,-23497.42,-23680.1,-23768.03,-23804.6,-23819.89,-23826.25,-23829.27,-23831.41,-23836.11,-23861.29,-24136.59,-24004.25,-23704.73,-23541.23,-23469.27,-23437.65,-23426.04,-23425.5,-23431.33,-23441.9,-23502.75,-24760.18,-24580.09,-24127.74,-24949.24,-25066.9,-25540.61,-26024.58,-26413.42,-26685.57,-26871.39,-27157.83,-26599.55,-25606.96,-24784.92,-24180.56,-23765.96,-23499.38,-23357.14,-23337.47,-23406.13,-23495.4,-23574.82,-23651.83,-23732.8,-23824.83,-23925.87
1107,-7494,-10044,-11174,-10579,-7655,-3211,2457,7796,11785,13560,12967,10581,6805,2944,-536,-2835,-4279,-4837,-4894,-4626,-4046,-3231,-1879,-38,2189,4596,6625,8159,8473,7732,5684,2807,-464,-3699,-6106,-7654,-7810,-6871,-4912,-2355,189,2393,3523,3821,3100,1881,521,-503,-850,-839,-363,-5,180,-262,-896,-1568,-1954,-1892,-1480,-601,220,987,1390,1688,1747,1490,1075,89,-1186,-3290,-5640,-8167,-10117,-10510,-9506,-6203,-2002,3465,8085,11727,13226,12779,10602,6939,3240,-520,-3141,-5146,-5828,-5815,-5048,-3793,-2355,-437,1358,3362,5013,6381,7273,7137,88719.1,70316.53,55820.25,45060.59,37110.24,31139.58,26543.96,-14133.62,-28308.82,-33635.02,-35665.59,-36569.47,-37218.08,-37923.11,-38761.61,-40007.05,-41209.7,-42362.43,-43439.94,-44426.88,-45315.82,-46105.27,-46797.54,-47397.75,-49569.43,-48277.84,-46745.24,-45426.09,-44369.76,-43527.96,-42842.92,-42268.33,-41777.69,-42563.74,-43943.33,-45098.79,-45922.02,-46485.04,-46874.42,-47155.43,-47370.87,-48251.8,-48457.24,-48522.29,-48548.27,-48570.73,-48635.47,-49147.87,-49125.35,-48819.06,-48595.54,-49185.24,-56864.54,-61519.52,-60206.08,-59045.13,-57897.12,-57053.19,-56496.21,-56144.36,-56083.13,-55291.91,-53721.63,-52497.34,-51565.87,-50887.67,-50444.67,-50261.32,-52199.77,-50446.42,-48687.45,-47833.99,-47384.38,-47139.93,-47013.82,-46960.45,-46952.84,-46973.91,-46992.25,-47015.91,-47039.88,-47063.81,-47088.15,-47113.22,-47139.03,-47169.63,-47519.45,-47780.51,-47981.52,-48136.8,-48257.72,-48353.0,-48429.14,-48490.96,-49018.7,-48738.22,-48495.77,-48304.96,-48161.59
